LID,Glottocode,Language,SelectorID,SelectorLabel,SelectorType,SelectorTypeBinned,IsSelectorSurveyComplete,MarkerID,SelectedRole,ReferentialCondition,CoargumentRoleCondition,CoargumentReferentialCondition,PredicateClassID,SemanticCondition,SyntacticDomainCondition,ClauseRankCondition,CategoryCondition,DiathesisCondition,PolarityCondition
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3sg-anim-high,Atr,3sg-anim-low,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3sg-anim-high,Atr,3pl-anim-low,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3sg-anim-high,Atr,3sg-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3sg-anim-high,Atr,3pl-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3pl-anim-high,Atr,3sg-anim-low,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3pl-anim-high,Atr,3pl-anim-low,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3pl-anim-high,Atr,3sg-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3pl-anim-high,Atr,3pl-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3sg-anim-low,Atr,3sg-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3sg-anim-low,Atr,3pl-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3pl-anim-low,Atr,3sg-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,P,3pl-anim-low,Atr,3pl-inanim-high,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,Atr,3sg-inanim-low,P,1sg,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,Atr,3sg-inanim-low,P,1pl.excl,2,default,,,2551_INDEP.NPST,scenario-bound,
2551,atik1240,Atikamekw,2575,agreement -ikw 'inverse' (sl. 2),agreement (marker),agreement (marker),FALSE,2877,Atr,3sg-inanim-low,P,1pl.incl,2,default,,,2551_INDEP.NPST,scenario-bound,
