"LID","IndividualPredicateMeaning","PredicateSemanticMalchukovClass","ValClassLabel","ValClassDescription","ValClassDiscourseFreq","ValClassID","ValClassSize","PredicateSemanticClass"
99,"lack","Malch_other","ADAT P","feelings and emotions (prem / pyār /nafrat honā ‘to love/ to hate’,śauq honā  ‘to have a taste for’); 
wish (icchā honā  ‘to wish’, ummīd honā ‘to hope’);
surprise (āścāryal hairānś ‘to be surprised’);
perception (dikhāī denā ‘to appear, sunāf denā ‘to be audible’), cognition (patā or mālūm honā ‘to know’, yād honā ‘to remember’, rucī or dilcasp honā ‘to be interested’, śak honā ‘to doubt’), 
as well as more stative predicates if transient (ādat ‘have the habit’, fursat honā ‘have the leisure’, kamī honā ‘to lack’, zarūrat  honā ‘to need’)","infrequent",405,,"possession"
99,"remember","Malch_perception_cognition","ADAT P","feelings and emotions (prem / pyār /nafrat honā ‘to love/ to hate’,śauq honā  ‘to have a taste for’); 
wish (icchā honā  ‘to wish’, ummīd honā ‘to hope’);
surprise (āścāryal hairānś ‘to be surprised’);
perception (dikhāī denā ‘to appear, sunāf denā ‘to be audible’), cognition (patā or mālūm honā ‘to know’, yād honā ‘to remember’, rucī or dilcasp honā ‘to be interested’, śak honā ‘to doubt’), 
as well as more stative predicates if transient (ādat ‘have the habit’, fursat honā ‘have the leisure’, kamī honā ‘to lack’, zarūrat  honā ‘to need’)","infrequent",405,,"cognition"
99,"have_the_habit","Malch_other","ADAT P","feelings and emotions (prem / pyār /nafrat honā ‘to love/ to hate’,śauq honā  ‘to have a taste for’); 
wish (icchā honā  ‘to wish’, ummīd honā ‘to hope’);
surprise (āścāryal hairānś ‘to be surprised’);
perception (dikhāī denā ‘to appear, sunāf denā ‘to be audible’), cognition (patā or mālūm honā ‘to know’, yād honā ‘to remember’, rucī or dilcasp honā ‘to be interested’, śak honā ‘to doubt’), 
as well as more stative predicates if transient (ādat ‘have the habit’, fursat honā ‘have the leisure’, kamī honā ‘to lack’, zarūrat  honā ‘to need’)","infrequent",405,,"quality"
206,"want","Malch_sensation","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","desideration"
206,"know","Malch_perception_cognition","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","cognition"
206,"become","Malch_other","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","change_of_state"
206,"be_interested_in","Malch_perception_cognition","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","cognition"
206,"need","Malch_other","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","necessity"
206,"remember","Malch_perception_cognition","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","cognition"
206,"happen","Malch_other","ADAT PNOM","experiential predicates: 
Conscious states: thaahaa hunu ‘know’, samjhanaa cha ‘remember’, ruci cha ‘be interested’
Desire and needs: rahar laag-nu ‘want, desire’, chahi-nu ‘need’, par-nu ‘happen’
Happenings: hu-nu ‘be, become’","frequent",406,"big (>20 verbs)","happening"
188,"have","Malch_other","ADAT PNOM","baih/bii 'have', heregtei baih 'need', ...",,407,,"possession"
188,"need","Malch_other","ADAT PNOM","baih/bii 'have', heregtei baih 'need', ...",,407,,"necessity"
169,"love","Malch_emotion","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","emotion"
169,"have","Malch_other","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","possession"
169,"know","Malch_perception_cognition","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","cognition"
169,"feel_ashamed_(of)","Malch_emotion","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","emotion"
169,"hate","Malch_emotion","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","emotion"
169,"feel_sorry_about","Malch_emotion","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","emotion"
169,"think","Malch_perception_cognition","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","cognition"
169,"doubt","Malch_perception_cognition","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","cognition"
169,"remember","Malch_perception_cognition","ADAT PNOM","DAT subjects with verbs of liking and disliking, feeling, remembering, thinking, embarrassment, pity, doubt, and knowing
to express possession with ‘be’ as a main verb","infrequent",408,"big (>20 verbs)","cognition"
2031,"move_(to)","Malch_motion","ANOM PDAT","motion verbs
agreement only with A (subj. agr.)","frequent",409,,"motion"
2031,"go","Malch_motion","ANOM PDAT","motion verbs
agreement only with A (subj. agr.)","frequent",409,,"motion"
2402,"nonspecific_emotion","Malch_emotion","SLOC","experiencer adjectives",,410,,"emotion"
2402,"nonspecific_sensation","Malch_sensation","SLOC","experiencer adjectives",,410,,"sensation"
2402,"feel_cold","Malch_sensation","SLOC","experiencer adjectives",,410,,"sensation"
2402,"feel_happy_(about)","Malch_emotion","SLOC","experiencer adjectives",,410,,"emotion"
2402,"love","Malch_emotion","ALOC PNOM","•	only predicates with nonagentive subjects, some experiencers, but also others
•	verbs and adjectives
•	also for posession",,411,,"emotion"
2402,"have","Malch_other","ALOC PNOM","•	only predicates with nonagentive subjects, some experiencers, but also others
•	verbs and adjectives
•	also for posession",,411,,"possession"
2402,"hear","Malch_perception_cognition","ALOC PNOM","•	only predicates with nonagentive subjects, some experiencers, but also others
•	verbs and adjectives
•	also for posession",,411,,"perception"
2402,"come_together","Malch_contact","ALOC PNOM","•	only predicates with nonagentive subjects, some experiencers, but also others
•	verbs and adjectives
•	also for posession",,411,,"social_interaction"
2402,"no_details","Malch_other","ANOM/GENPLOC","often verbs of hitting",,412,,
2402,"hit","Malch_contact","ANOM/GENPLOC","often verbs of hitting",,412,,"hit"
2434,"know","Malch_perception_cognition","ANOM POBL","tasim ‘know’, lasan ‘be accustomed to’","frequent",413,"very small (<5 verbs)","cognition"
2434,"get_used_to","Malch_perception_cognition","ANOM POBL","tasim ‘know’, lasan ‘be accustomed to’","frequent",413,"very small (<5 verbs)","cognition"
2434,"speak","Malch_other","ANOM GDAT TNOM","tar ‘give’, war ‘talk’","very frequent",414,"very small (<5 verbs)","communication"
2434,"give","Malch_other","ANOM GDAT TNOM","tar ‘give’, war ‘talk’","very frequent",414,"very small (<5 verbs)","change_of_possession"
2434,"give","Malch_other","ANOM GNOM TOBL","tabar ‘give’","very frequent",415,"very small (<5 verbs)","change_of_possession"
2989,"no_details","Malch_other","ANOM GNOM TDAT","case frame for oblique object promotion",,416,,
2989,"give","Malch_other","ANOM GNOM TDAT","case frame for oblique object promotion",,416,,"change_of_possession"
2989,"say","Malch_other","ANOM PDAT","e.g. kisah ‘story, tell a story’",,417,,"communication"
2989,"say","Malch_other","ANOM PLOC","e.g. pesaw ‘order, tell a message’",,418,,"communication"
2989,"order","Malch_other","ANOM PLOC","e.g. pesaw ‘order, tell a message’",,418,,"communication"
2990,"give","Malch_other","ANOM GNOM TNOM","hani ‘give’","very frequent",419,"very small (<5 verbs)","change_of_possession"
1014,"nonspecific_transfer","Malch_other","ANOM GLOC TNOM","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,420,,"change_of_possession"
1014,"sow","Malch_other","ANOM GLOC TNOM","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,420,,"put_pour_spray_load_fill"
1014,"hang","Malch_other","ANOM GLOC TNOM","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,420,,"put_pour_spray_load_fill"
1014,"write","Malch_other","ANOM GLOC TNOM","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,420,,"communication"
1014,"nonspecific_transfer","Malch_other","ANOM GNOM TINSTR","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,421,,"change_of_possession"
1014,"sow","Malch_other","ANOM GNOM TINSTR","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,421,,"put_pour_spray_load_fill"
1014,"hang","Malch_other","ANOM GNOM TINSTR","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,421,,"put_pour_spray_load_fill"
1014,"write","Malch_other","ANOM GNOM TINSTR","one case frame for “spray/load class”,
e.g. ker ‘plant’, káf ‘hang’, fas ‘write’",,421,,"communication"
1014,"move_(to)","Malch_motion","ANOM PLOC","motion verbs","frequent",422,,"motion"
1014,"go","Malch_motion","ANOM PLOC","motion verbs","frequent",422,,"motion"
2500,"give","Malch_other","ANOM GACC TACC","only one verb: l-ame-li ‘give’
agreement ist with G (suffix) and T (prefix)
same class as #586","very frequent",425,"very small (<5 verbs)","change_of_possession"
2500,"move_(to)","Malch_motion","ANOM PLOC","motion verbs, e.g. bo ‘go’
no object agreement
same class as #587","frequent",426,,"motion"
2500,"go","Malch_motion","ANOM PLOC","motion verbs, e.g. bo ‘go’
no object agreement
same class as #587","frequent",426,,"motion"
970,"feel_thirsty","Malch_sensation","SNOM","Only obligatory Snom  are coded her:
'be tied up, hitched up' (in an oxcart), 'be confused, mixed up', 'dry up', 'melt' (fig. of people, from e.g. embarrassment), 'go mindlessly, unconsciously', 'tremble', 'fit, suit, go with (CON)', 'become smaller, shrink' (used of people as they age), 'belong to (DAT)', 'was (apparently)', 'be hungry', 'be cold', 'shatter, break into pieces' (fig. of people), 'be ruined, fall to pieces', 'be hot', 'be worth' (in negative contexts), 'freeze', 'part of an object appears, is visible', 'be thirsty', 'snap' (e.g., of rope); (fig. of people) 'be utterly, exhausted', 'fit in/through a small space (PL)', 'fit in/through a small space (SG)', 'end, be finished', 'hit, strike (CON)' (e.g., while falling), 'be ripe, grow up', 'be afraid', 'become afraid', 'be mentioned, remembered', 'break; grow very old'","frequent",427,"big (>20 verbs)","sensation"
970,"feel_fear","Malch_emotion","SNOM","Only obligatory Snom  are coded her:
'be tied up, hitched up' (in an oxcart), 'be confused, mixed up', 'dry up', 'melt' (fig. of people, from e.g. embarrassment), 'go mindlessly, unconsciously', 'tremble', 'fit, suit, go with (CON)', 'become smaller, shrink' (used of people as they age), 'belong to (DAT)', 'was (apparently)', 'be hungry', 'be cold', 'shatter, break into pieces' (fig. of people), 'be ruined, fall to pieces', 'be hot', 'be worth' (in negative contexts), 'freeze', 'part of an object appears, is visible', 'be thirsty', 'snap' (e.g., of rope); (fig. of people) 'be utterly, exhausted', 'fit in/through a small space (PL)', 'fit in/through a small space (SG)', 'end, be finished', 'hit, strike (CON)' (e.g., while falling), 'be ripe, grow up', 'be afraid', 'become afraid', 'be mentioned, remembered', 'break; grow very old'","frequent",427,"big (>20 verbs)","emotion"
970,"feel_cold","Malch_sensation","SNOM","Only obligatory Snom  are coded her:
'be tied up, hitched up' (in an oxcart), 'be confused, mixed up', 'dry up', 'melt' (fig. of people, from e.g. embarrassment), 'go mindlessly, unconsciously', 'tremble', 'fit, suit, go with (CON)', 'become smaller, shrink' (used of people as they age), 'belong to (DAT)', 'was (apparently)', 'be hungry', 'be cold', 'shatter, break into pieces' (fig. of people), 'be ruined, fall to pieces', 'be hot', 'be worth' (in negative contexts), 'freeze', 'part of an object appears, is visible', 'be thirsty', 'snap' (e.g., of rope); (fig. of people) 'be utterly, exhausted', 'fit in/through a small space (PL)', 'fit in/through a small space (SG)', 'end, be finished', 'hit, strike (CON)' (e.g., while falling), 'be ripe, grow up', 'be afraid', 'become afraid', 'be mentioned, remembered', 'break; grow very old'","frequent",427,"big (>20 verbs)","sensation"
970,"shiver","Malch_other","SNOM","Only obligatory Snom  are coded her:
'be tied up, hitched up' (in an oxcart), 'be confused, mixed up', 'dry up', 'melt' (fig. of people, from e.g. embarrassment), 'go mindlessly, unconsciously', 'tremble', 'fit, suit, go with (CON)', 'become smaller, shrink' (used of people as they age), 'belong to (DAT)', 'was (apparently)', 'be hungry', 'be cold', 'shatter, break into pieces' (fig. of people), 'be ruined, fall to pieces', 'be hot', 'be worth' (in negative contexts), 'freeze', 'part of an object appears, is visible', 'be thirsty', 'snap' (e.g., of rope); (fig. of people) 'be utterly, exhausted', 'fit in/through a small space (PL)', 'fit in/through a small space (SG)', 'end, be finished', 'hit, strike (CON)' (e.g., while falling), 'be ripe, grow up', 'be afraid', 'become afraid', 'be mentioned, remembered', 'break; grow very old'","frequent",427,"big (>20 verbs)","diseases_and_bodily_states"
